order_id,shipment_id,warehouse,sku,alloc_dte,pick_dte,stage_dte,load_dte,early_shpdte,dispatch_dte,shift,team
ORD-774757,SHP-01344,BLR,SKU-023,2025-01-24 01:18:06,2025-01-24 03:33:31,2025-01-24 05:07:07,2025-01-24 06:40:43,2025-01-24 07:32:07,2025-01-24 07:10:07,Shift A,Team 2
ORD-815327,SHP-01345,DEL,SKU-007,2024-09-03 01:24:09,2024-09-03 02:36:43,2024-09-03 03:41:14,2024-09-03 04:45:45,2024-09-03 09:19:56,2024-09-03 13:30:27,Shift A,Team 1
ORD-327091,SHP-01346,MUM,SKU-019,2024-09-16 01:26:54,2024-09-16 02:41:13,2024-09-16 05:06:58,2024-09-16 07:32:44,2024-09-16 09:19:44,2024-09-16 09:08:44,Shift B,Team 2
ORD-653339,SHP-01347,DEL,SKU-008,2024-09-11 00:53:21,2024-09-11 02:36:54,2024-09-11 03:53:30,2024-09-11 05:10:07,2024-09-11 09:33:28,2024-09-11 09:16:28,Shift B,Team 1
ORD-784653,SHP-01348,DEL,SKU-026,2024-09-23 01:16:49,2024-09-23 02:58:01,2024-09-23 04:43:33,2024-09-23 06:29:06,2024-09-23 09:21:46,2024-09-23 09:14:46,Shift B,Team 2
ORD-482486,SHP-01349,BLR,SKU-024,2024-12-25 00:38:30,2024-12-25 02:05:57,2024-12-25 03:36:35,2024-12-25 05:07:13,2024-12-25 07:03:32,2024-12-25 06:38:32,Shift C,Team 2
ORD-315258,SHP-01350,MUM,SKU-006,2024-10-07 01:13:26,2024-10-07 02:13:30,2024-10-07 04:32:01,2024-10-07 06:50:31,2024-10-07 09:26:00,2024-10-07 09:06:00,Shift A,Team 1
ORD-479053,SHP-01351,MUM,SKU-007,2024-11-28 01:06:20,2024-11-28 03:09:08,2024-11-28 04:27:38,2024-11-28 05:46:08,2024-11-28 09:43:48,2024-11-28 09:14:48,Shift B,Team 1
ORD-632848,SHP-01352,BLR,SKU-022,2025-01-25 01:28:31,2025-01-25 03:42:29,2025-01-25 05:19:00,2025-01-25 06:55:30,2025-01-25 07:22:30,2025-01-25 07:09:30,Shift C,Team 1
ORD-768460,SHP-01353,MUM,SKU-016,2024-09-21 01:13:56,2024-09-21 03:02:11,2024-09-21 04:57:40,2024-09-21 06:53:09,2024-09-21 09:59:38,2024-09-21 09:36:38,Shift C,Team 1
ORD-979294,SHP-01354,MUM,SKU-028,2025-01-15 01:18:09,2025-01-15 03:31:38,2025-01-15 04:34:07,2025-01-15 05:36:36,2025-01-15 07:07:49,2025-01-15 06:52:49,Shift A,Team 1
ORD-816126,SHP-01355,MUM,SKU-017,2024-11-10 00:46:20,2024-11-10 02:20:18,2024-11-10 04:35:08,2024-11-10 06:49:58,2024-11-10 07:44:33,2024-11-10 07:43:33,Shift C,Team 3
ORD-280108,SHP-01356,BLR,SKU-008,2024-10-03 01:17:02,2024-10-03 03:23:01,2024-10-03 04:30:10,2024-10-03 05:37:18,2024-10-03 08:27:52,2024-10-03 07:57:52,Shift C,Team 2
ORD-470296,SHP-01357,MUM,SKU-020,2025-01-13 00:47:01,2025-01-13 02:21:53,2025-01-13 04:01:17,2025-01-13 05:40:40,2025-01-13 08:54:38,2025-01-13 08:42:38,Shift B,Team 3
ORD-102799,SHP-01358,DEL,SKU-008,2024-11-10 00:44:18,2024-11-10 03:06:14,2024-11-10 04:47:29,2024-11-10 06:28:45,2024-11-10 07:14:16,2024-11-10 06:59:16,Shift B,Team 1
ORD-571008,SHP-01359,DEL,SKU-011,2024-10-20 01:12:28,2024-10-20 03:24:28,2024-10-20 05:39:23,2024-10-20 07:54:18,2024-10-20 07:45:53,2024-10-20 07:29:53,Shift A,Team 3
ORD-592789,SHP-01360,BLR,SKU-029,2024-12-22 00:56:13,2024-12-22 02:07:12,2024-12-22 03:20:38,2024-12-22 04:34:03,2024-12-22 09:10:23,2024-12-22 09:02:23,Shift B,Team 3
ORD-851273,SHP-01361,DEL,SKU-010,2024-12-16 00:40:13,2024-12-16 02:25:45,2024-12-16 04:45:09,2024-12-16 07:04:34,2024-12-16 07:45:07,2024-12-16 07:26:07,Shift A,Team 2
ORD-899048,SHP-01362,DEL,SKU-009,2024-11-03 01:00:11,2024-11-03 02:42:29,2024-11-03 04:20:08,2024-11-03 05:57:47,2024-11-03 09:03:29,2024-11-03 08:43:29,Shift A,Team 3
ORD-264637,SHP-01363,DEL,SKU-027,2024-09-04 00:39:39,2024-09-04 01:58:06,2024-09-04 03:17:48,2024-09-04 04:37:29,2024-09-04 09:30:12,2024-09-04 09:04:12,Shift C,Team 3
ORD-448144,SHP-01364,DEL,SKU-012,2024-09-22 01:19:01,2024-09-22 02:33:21,2024-09-22 04:01:37,2024-09-22 05:29:53,2024-09-22 07:02:34,2024-09-22 06:59:34,Shift A,Team 3
ORD-481086,SHP-01365,MUM,SKU-001,2024-11-18 00:42:41,2024-11-18 03:09:58,2024-11-18 05:09:32,2024-11-18 07:09:06,2024-11-18 09:09:18,2024-11-18 11:04:38,Shift A,Team 1
ORD-418321,SHP-01366,DEL,SKU-026,2024-09-23 01:16:50,2024-09-23 02:54:37,2024-09-23 05:17:45,2024-09-23 07:40:53,2024-09-23 08:05:24,2024-09-23 07:57:24,Shift C,Team 3
ORD-235078,SHP-01367,MUM,SKU-016,2025-01-10 00:36:37,2025-01-10 03:02:10,2025-01-10 05:00:40,2025-01-10 06:59:09,2025-01-10 07:01:16,2025-01-10 06:44:16,Shift B,Team 1
ORD-113489,SHP-01368,BLR,SKU-009,2025-02-16 01:05:20,2025-02-16 02:26:06,2025-02-16 03:33:42,2025-02-16 04:41:19,2025-02-16 09:03:24,2025-02-16 08:52:24,Shift A,Team 2
ORD-235268,SHP-01369,MUM,SKU-007,2024-12-03 00:56:24,2024-12-03 02:32:28,2024-12-03 04:55:19,2024-12-03 07:18:10,2024-12-03 09:50:17,2024-12-03 09:38:17,Shift A,Team 2
ORD-785971,SHP-01370,BLR,SKU-012,2024-12-13 01:25:55,2024-12-13 03:39:24,2024-12-13 05:44:10,2024-12-13 07:48:56,2024-12-13 09:35:02,2024-12-13 09:23:02,Shift C,Team 1
ORD-299649,SHP-01371,MUM,SKU-007,2024-11-08 00:32:48,2024-11-08 02:04:33,2024-11-08 03:05:19,2024-11-08 04:06:04,2024-11-08 09:47:05,2024-11-08 09:43:05,Shift C,Team 2
ORD-959071,SHP-01372,MUM,SKU-029,2024-12-07 01:05:10,2024-12-07 02:33:08,2024-12-07 04:52:23,2024-12-07 07:11:37,2024-12-07 07:12:42,2024-12-07 07:03:42,Shift C,Team 2
ORD-946073,SHP-01373,DEL,SKU-013,2025-02-06 01:04:23,2025-02-06 02:52:44,2025-02-06 04:37:18,2025-02-06 06:21:52,2025-02-06 08:40:29,2025-02-06 08:36:29,Shift A,Team 3
ORD-990682,SHP-01374,MUM,SKU-009,2024-11-01 00:58:04,2024-11-01 02:24:59,2024-11-01 03:49:49,2024-11-01 05:14:39,2024-11-01 08:17:36,2024-11-01 08:00:36,Shift C,Team 1
ORD-535728,SHP-01375,MUM,SKU-014,2025-02-14 00:51:42,2025-02-14 01:55:21,2025-02-14 04:15:29,2025-02-14 06:35:38,2025-02-14 09:28:50,2025-02-14 09:07:50,Shift C,Team 2
ORD-981049,SHP-01376,BLR,SKU-030,2025-02-16 00:43:55,2025-02-16 02:31:17,2025-02-16 04:41:56,2025-02-16 06:52:36,2025-02-16 07:11:06,2025-02-16 07:07:06,Shift B,Team 3
ORD-594136,SHP-01377,DEL,SKU-009,2024-09-21 00:48:19,2024-09-21 03:05:47,2024-09-21 04:44:39,2024-09-21 06:23:30,2024-09-21 07:44:14,2024-09-21 07:42:14,Shift C,Team 3
ORD-316364,SHP-01378,BLR,SKU-022,2024-11-08 00:45:24,2024-11-08 01:50:25,2024-11-08 02:58:25,2024-11-08 04:06:26,2024-11-08 09:59:58,2024-11-08 09:52:58,Shift A,Team 2
ORD-364997,SHP-01379,DEL,SKU-015,2024-11-27 00:44:30,2024-11-27 01:46:17,2024-11-27 02:53:24,2024-11-27 04:00:30,2024-11-27 09:24:10,2024-11-27 09:03:10,Shift A,Team 1
ORD-509955,SHP-01380,DEL,SKU-021,2025-02-13 00:31:17,2025-02-13 02:03:06,2025-02-13 03:48:16,2025-02-13 05:33:25,2025-02-13 08:34:09,2025-02-13 08:30:09,Shift B,Team 3
ORD-819086,SHP-01381,MUM,SKU-024,2025-02-16 01:11:47,2025-02-16 02:43:47,2025-02-16 04:35:02,2025-02-16 06:26:17,2025-02-16 07:13:28,2025-02-16 06:54:28,Shift C,Team 2
ORD-447380,SHP-01382,MUM,SKU-004,2024-11-17 00:57:26,2024-11-17 02:20:12,2024-11-17 04:01:08,2024-11-17 05:42:04,2024-11-17 07:38:00,2024-11-17 07:24:00,Shift C,Team 1
ORD-787748,SHP-01383,DEL,SKU-025,2024-10-02 01:27:27,2024-10-02 03:46:37,2024-10-02 05:04:36,2024-10-02 06:22:34,2024-10-02 09:08:16,2024-10-02 09:01:16,Shift A,Team 2
ORD-708286,SHP-01384,MUM,SKU-027,2024-10-03 00:49:41,2024-10-03 03:16:53,2024-10-03 05:42:51,2024-10-03 08:08:49,2024-10-03 08:17:45,2024-10-03 07:56:45,Shift B,Team 3
ORD-714831,SHP-01385,MUM,SKU-028,2024-10-19 01:29:13,2024-10-19 03:41:55,2024-10-19 05:30:45,2024-10-19 07:19:35,2024-10-19 08:03:58,2024-10-19 11:31:14,Shift A,Team 2
ORD-106366,SHP-01386,MUM,SKU-003,2025-01-08 01:09:51,2025-01-08 02:16:00,2025-01-08 04:14:48,2025-01-08 06:13:36,2025-01-08 07:58:51,2025-01-08 07:30:51,Shift B,Team 1
ORD-945208,SHP-01387,DEL,SKU-004,2024-10-22 00:32:45,2024-10-22 01:43:47,2024-10-22 03:39:07,2024-10-22 05:34:26,2024-10-22 07:19:57,2024-10-22 06:56:57,Shift B,Team 3
ORD-203510,SHP-01388,BLR,SKU-014,2025-01-05 00:55:55,2025-01-05 02:19:39,2025-01-05 03:57:52,2025-01-05 05:36:05,2025-01-05 08:54:05,2025-01-05 08:24:05,Shift C,Team 3
ORD-977089,SHP-01389,MUM,SKU-006,2024-10-08 00:40:05,2024-10-08 01:57:43,2024-10-08 04:09:52,2024-10-08 06:22:01,2024-10-08 08:36:36,2024-10-08 08:20:36,Shift A,Team 3
ORD-832043,SHP-01390,BLR,SKU-006,2025-02-18 01:21:36,2025-02-18 03:36:53,2025-02-18 05:20:33,2025-02-18 07:04:13,2025-02-18 07:34:25,2025-02-18 07:11:25,Shift A,Team 3
ORD-931712,SHP-01391,MUM,SKU-024,2025-02-15 01:20:18,2025-02-15 03:40:05,2025-02-15 04:44:27,2025-02-15 05:48:50,2025-02-15 07:00:42,2025-02-15 06:31:42,Shift C,Team 1
ORD-674879,SHP-01392,MUM,SKU-008,2024-10-31 01:19:00,2024-10-31 03:03:30,2024-10-31 04:10:26,2024-10-31 05:17:22,2024-10-31 09:02:20,2024-10-31 11:15:34,Shift A,Team 2
ORD-418935,SHP-01393,BLR,SKU-013,2024-12-08 01:13:13,2024-12-08 03:14:03,2024-12-08 04:25:30,2024-12-08 05:36:57,2024-12-08 08:37:12,2024-12-08 08:32:12,Shift A,Team 2
ORD-833412,SHP-01394,MUM,SKU-006,2024-11-21 00:36:03,2024-11-21 01:47:37,2024-11-21 03:57:27,2024-11-21 06:07:16,2024-11-21 08:54:38,2024-11-21 08:34:38,Shift C,Team 2
ORD-456371,SHP-01395,BLR,SKU-013,2024-12-19 00:46:26,2024-12-19 02:18:06,2024-12-19 04:29:47,2024-12-19 06:41:28,2024-12-19 07:54:51,2024-12-19 09:54:10,Shift C,Team 3
ORD-148992,SHP-01396,DEL,SKU-006,2024-10-06 01:11:19,2024-10-06 02:24:51,2024-10-06 03:33:18,2024-10-06 04:41:45,2024-10-06 08:13:26,2024-10-06 08:06:26,Shift A,Team 1
ORD-914002,SHP-01397,DEL,SKU-015,2024-10-22 01:06:05,2024-10-22 03:34:47,2024-10-22 05:06:32,2024-10-22 06:38:17,2024-10-22 07:51:49,2024-10-22 07:39:49,Shift A,Team 2
ORD-556552,SHP-01398,DEL,SKU-026,2025-01-04 00:37:41,2025-01-04 01:59:20,2025-01-04 03:47:48,2025-01-04 05:36:16,2025-01-04 07:02:36,2025-01-04 06:47:36,Shift A,Team 2
ORD-678985,SHP-01399,MUM,SKU-027,2025-01-14 00:48:49,2025-01-14 03:13:49,2025-01-14 05:07:24,2025-01-14 07:00:58,2025-01-14 07:51:05,2025-01-14 07:23:05,Shift C,Team 1
ORD-186461,SHP-01400,DEL,SKU-010,2024-09-24 00:39:34,2024-09-24 01:52:16,2024-09-24 03:17:45,2024-09-24 04:43:14,2024-09-24 09:15:32,2024-09-24 09:00:32,Shift B,Team 2
ORD-349518,SHP-01401,DEL,SKU-026,2024-10-01 00:46:48,2024-10-01 01:48:06,2024-10-01 04:14:01,2024-10-01 06:39:57,2024-10-01 09:12:45,2024-10-01 09:07:45,Shift A,Team 2
ORD-659569,SHP-01402,BLR,SKU-010,2024-10-06 01:00:55,2024-10-06 03:17:52,2024-10-06 05:15:26,2024-10-06 07:13:00,2024-10-06 08:49:27,2024-10-06 08:45:27,Shift C,Team 1
ORD-593761,SHP-01403,MUM,SKU-002,2024-12-17 00:45:53,2024-12-17 01:46:15,2024-12-17 04:09:45,2024-12-17 06:33:16,2024-12-17 07:04:19,2024-12-17 06:50:19,Shift A,Team 3
ORD-990813,SHP-01404,MUM,SKU-014,2025-01-29 00:59:03,2025-01-29 02:59:17,2025-01-29 04:14:56,2025-01-29 05:30:35,2025-01-29 09:06:28,2025-01-29 08:37:28,Shift B,Team 1
ORD-330881,SHP-01405,MUM,SKU-024,2024-12-07 00:37:45,2024-12-07 02:56:02,2024-12-07 04:38:45,2024-12-07 06:21:29,2024-12-07 08:28:06,2024-12-07 08:20:06,Shift B,Team 3
ORD-409347,SHP-01406,DEL,SKU-010,2024-10-31 00:56:27,2024-10-31 02:02:17,2024-10-31 03:13:44,2024-10-31 04:25:11,2024-10-31 09:50:27,2024-10-31 09:41:27,Shift C,Team 3
ORD-289841,SHP-01407,MUM,SKU-024,2024-11-03 01:03:26,2024-11-03 02:13:03,2024-11-03 03:55:11,2024-11-03 05:37:19,2024-11-03 09:43:38,2024-11-03 09:40:38,Shift A,Team 2
ORD-690904,SHP-01408,MUM,SKU-027,2025-01-29 00:50:22,2025-01-29 02:51:52,2025-01-29 04:44:05,2025-01-29 06:36:17,2025-01-29 08:43:52,2025-01-29 08:24:52,Shift B,Team 2
ORD-728709,SHP-01409,MUM,SKU-005,2024-09-05 00:45:58,2024-09-05 02:27:36,2024-09-05 03:32:12,2024-09-05 04:36:47,2024-09-05 07:12:24,2024-09-05 06:52:24,Shift C,Team 1
ORD-923399,SHP-01410,DEL,SKU-028,2025-02-12 00:35:53,2025-02-12 02:55:30,2025-02-12 05:10:15,2025-02-12 07:25:00,2025-02-12 07:44:55,2025-02-12 07:39:55,Shift B,Team 3
ORD-843064,SHP-01411,DEL,SKU-012,2025-01-01 00:58:21,2025-01-01 03:15:16,2025-01-01 05:03:50,2025-01-01 06:52:24,2025-01-01 09:39:21,2025-01-01 09:11:21,Shift B,Team 2
ORD-249732,SHP-01412,DEL,SKU-019,2024-11-02 00:47:16,2024-11-02 02:27:27,2024-11-02 03:44:28,2024-11-02 05:01:28,2024-11-02 09:29:48,2024-11-02 09:25:48,Shift B,Team 2
ORD-815997,SHP-01413,DEL,SKU-011,2024-12-01 01:06:10,2024-12-01 03:00:30,2024-12-01 04:04:25,2024-12-01 05:08:19,2024-12-01 07:20:08,2024-12-01 07:16:08,Shift A,Team 1
ORD-697674,SHP-01414,BLR,SKU-019,2025-01-21 01:29:11,2025-01-21 03:00:22,2025-01-21 04:22:11,2025-01-21 05:44:01,2025-01-21 08:05:16,2025-01-21 07:36:16,Shift B,Team 3
ORD-140869,SHP-01415,MUM,SKU-029,2024-10-27 00:35:15,2024-10-27 02:01:09,2024-10-27 03:17:25,2024-10-27 04:33:41,2024-10-27 07:16:07,2024-10-27 08:47:49,Shift A,Team 2
ORD-276042,SHP-01416,DEL,SKU-014,2024-11-19 00:40:38,2024-11-19 02:55:37,2024-11-19 04:59:11,2024-11-19 07:02:44,2024-11-19 09:09:53,2024-11-19 09:07:53,Shift A,Team 1
ORD-843775,SHP-01417,BLR,SKU-023,2024-09-08 00:32:45,2024-09-08 02:37:17,2024-09-08 04:52:22,2024-09-08 07:07:26,2024-09-08 07:45:12,2024-09-08 07:37:12,Shift C,Team 3
ORD-638986,SHP-01418,DEL,SKU-009,2024-12-22 00:47:24,2024-12-22 02:06:19,2024-12-22 03:20:45,2024-12-22 04:35:11,2024-12-22 09:25:30,2024-12-22 09:23:30,Shift A,Team 2
ORD-884684,SHP-01419,MUM,SKU-006,2024-10-12 00:45:10,2024-10-12 01:59:14,2024-10-12 04:07:39,2024-10-12 06:16:04,2024-10-12 07:01:20,2024-10-12 06:41:20,Shift A,Team 1
ORD-705832,SHP-01420,DEL,SKU-013,2024-09-03 00:39:00,2024-09-03 03:01:48,2024-09-03 05:27:59,2024-09-03 07:54:10,2024-09-03 08:30:02,2024-09-03 08:16:02,Shift C,Team 3
ORD-107374,SHP-01421,MUM,SKU-012,2024-09-18 01:00:31,2024-09-18 03:16:45,2024-09-18 05:02:25,2024-09-18 06:48:04,2024-09-18 08:20:17,2024-09-18 07:59:17,Shift C,Team 2
ORD-210968,SHP-01422,MUM,SKU-002,2024-10-15 00:58:56,2024-10-15 02:04:01,2024-10-15 04:26:27,2024-10-15 06:48:53,2024-10-15 09:15:06,2024-10-15 09:15:06,Shift C,Team 1
ORD-977764,SHP-01423,MUM,SKU-005,2024-09-08 00:32:36,2024-09-08 01:36:31,2024-09-08 02:41:55,2024-09-08 03:47:19,2024-09-08 08:54:08,2024-09-08 08:38:08,Shift C,Team 3
ORD-986718,SHP-01424,DEL,SKU-010,2024-10-12 01:13:51,2024-10-12 02:52:01,2024-10-12 05:18:11,2024-10-12 07:44:20,2024-10-12 09:39:14,2024-10-12 09:28:14,Shift C,Team 1
ORD-444310,SHP-01425,BLR,SKU-004,2024-12-31 01:03:05,2024-12-31 02:13:56,2024-12-31 03:28:51,2024-12-31 04:43:46,2024-12-31 09:53:30,2024-12-31 09:46:30,Shift C,Team 2
ORD-997896,SHP-01426,BLR,SKU-026,2025-01-16 00:47:21,2025-01-16 02:59:39,2025-01-16 04:57:03,2025-01-16 06:54:27,2025-01-16 09:08:06,2025-01-16 08:57:06,Shift A,Team 1
ORD-884511,SHP-01427,MUM,SKU-023,2025-01-28 01:08:54,2025-01-28 03:36:24,2025-01-28 05:36:42,2025-01-28 07:37:01,2025-01-28 08:35:06,2025-01-28 13:19:36,Shift C,Team 3
ORD-968985,SHP-01428,DEL,SKU-003,2024-09-20 00:50:03,2024-09-20 02:57:25,2024-09-20 05:03:33,2024-09-20 07:09:41,2024-09-20 08:23:47,2024-09-20 08:13:47,Shift A,Team 3
ORD-688063,SHP-01429,BLR,SKU-028,2025-02-05 01:28:22,2025-02-05 03:36:26,2025-02-05 05:50:01,2025-02-05 08:03:36,2025-02-05 07:19:28,2025-02-05 07:04:28,Shift C,Team 3
ORD-210009,SHP-01430,DEL,SKU-012,2025-01-29 00:53:45,2025-01-29 02:54:28,2025-01-29 04:26:46,2025-01-29 05:59:05,2025-01-29 08:04:58,2025-01-29 07:54:58,Shift C,Team 2
ORD-515158,SHP-01431,MUM,SKU-010,2024-11-03 01:17:20,2024-11-03 02:18:28,2024-11-03 04:29:11,2024-11-03 06:39:53,2024-11-03 09:18:26,2024-11-03 13:41:12,Shift C,Team 1
ORD-696087,SHP-01432,BLR,SKU-018,2024-10-20 00:56:51,2024-10-20 02:25:11,2024-10-20 03:41:36,2024-10-20 04:58:00,2024-10-20 09:12:37,2024-10-20 08:52:37,Shift A,Team 3
ORD-620556,SHP-01433,DEL,SKU-015,2025-01-11 00:38:22,2025-01-11 01:39:09,2025-01-11 02:53:32,2025-01-11 04:07:55,2025-01-11 07:23:01,2025-01-11 07:15:01,Shift C,Team 2
ORD-741434,SHP-01434,BLR,SKU-026,2025-02-04 00:50:18,2025-02-04 02:33:30,2025-02-04 04:26:24,2025-02-04 06:19:19,2025-02-04 09:09:39,2025-02-04 09:05:39,Shift C,Team 3
ORD-427819,SHP-01435,DEL,SKU-026,2024-12-16 00:43:47,2024-12-16 02:19:28,2024-12-16 03:23:31,2024-12-16 04:27:35,2024-12-16 07:25:54,2024-12-16 07:19:54,Shift B,Team 3
ORD-938830,SHP-01436,MUM,SKU-021,2024-10-07 00:33:26,2024-10-07 02:29:08,2024-10-07 04:11:36,2024-10-07 05:54:04,2024-10-07 07:39:43,2024-10-07 07:34:43,Shift B,Team 2
ORD-145314,SHP-01437,MUM,SKU-008,2024-10-09 01:05:25,2024-10-09 02:18:16,2024-10-09 03:19:43,2024-10-09 04:21:10,2024-10-09 08:05:06,2024-10-09 07:56:06,Shift B,Team 2
ORD-278631,SHP-01438,BLR,SKU-022,2024-09-11 01:23:32,2024-09-11 03:23:57,2024-09-11 05:18:30,2024-09-11 07:13:03,2024-09-11 08:54:49,2024-09-11 08:32:49,Shift C,Team 2
ORD-908646,SHP-01439,DEL,SKU-028,2024-09-11 01:29:21,2024-09-11 03:29:23,2024-09-11 05:53:33,2024-09-11 08:17:44,2024-09-11 09:41:35,2024-09-11 09:41:35,Shift B,Team 2
ORD-905927,SHP-01440,DEL,SKU-023,2024-11-15 00:57:39,2024-11-15 02:36:34,2024-11-15 04:34:45,2024-11-15 06:32:55,2024-11-15 07:59:06,2024-11-15 07:30:06,Shift B,Team 2
ORD-509992,SHP-01441,MUM,SKU-010,2025-01-28 01:02:44,2025-01-28 02:51:12,2025-01-28 04:10:19,2025-01-28 05:29:26,2025-01-28 07:52:55,2025-01-28 07:38:55,Shift A,Team 3
ORD-707900,SHP-01442,BLR,SKU-011,2025-02-11 01:11:13,2025-02-11 02:13:23,2025-02-11 04:38:57,2025-02-11 07:04:32,2025-02-11 07:28:02,2025-02-11 07:15:02,Shift C,Team 3
ORD-640776,SHP-01443,MUM,SKU-020,2025-01-31 01:28:49,2025-01-31 03:02:47,2025-01-31 04:30:33,2025-01-31 05:58:20,2025-01-31 08:17:39,2025-01-31 08:17:39,Shift B,Team 3
ORD-695267,SHP-01444,MUM,SKU-007,2024-11-12 01:10:48,2024-11-12 03:01:39,2024-11-12 04:29:29,2024-11-12 05:57:19,2024-11-12 08:31:00,2024-11-12 08:08:00,Shift C,Team 1
ORD-838242,SHP-01445,BLR,SKU-020,2024-12-30 00:51:21,2024-12-30 02:56:56,2024-12-30 04:44:35,2024-12-30 06:32:14,2024-12-30 07:32:32,2024-12-30 07:19:32,Shift C,Team 2
ORD-429489,SHP-01446,DEL,SKU-014,2024-09-06 00:39:54,2024-09-06 02:22:48,2024-09-06 03:39:24,2024-09-06 04:56:00,2024-09-06 09:15:08,2024-09-06 08:50:08,Shift B,Team 3
ORD-621015,SHP-01447,BLR,SKU-021,2024-11-26 01:24:47,2024-11-26 02:37:38,2024-11-26 04:17:56,2024-11-26 05:58:15,2024-11-26 08:27:48,2024-11-26 08:18:48,Shift B,Team 2
ORD-175542,SHP-01448,BLR,SKU-006,2025-01-20 01:13:04,2025-01-20 03:32:26,2025-01-20 05:55:24,2025-01-20 08:18:22,2025-01-20 08:49:01,2025-01-20 08:19:01,Shift B,Team 2
ORD-963828,SHP-01449,MUM,SKU-029,2024-12-21 00:33:17,2024-12-21 02:34:40,2024-12-21 04:16:45,2024-12-21 05:58:49,2024-12-21 09:00:57,2024-12-21 08:40:57,Shift A,Team 2
ORD-981861,SHP-01450,DEL,SKU-029,2024-09-22 00:45:05,2024-09-22 03:04:05,2024-09-22 04:42:49,2024-09-22 06:21:33,2024-09-22 07:08:16,2024-09-22 06:38:16,Shift C,Team 1
ORD-802466,SHP-01451,MUM,SKU-007,2024-09-28 00:47:53,2024-09-28 02:53:29,2024-09-28 04:28:15,2024-09-28 06:03:02,2024-09-28 09:56:27,2024-09-28 09:44:27,Shift A,Team 3
ORD-506773,SHP-01452,MUM,SKU-016,2025-02-01 00:40:07,2025-02-01 02:53:21,2025-02-01 04:28:06,2025-02-01 06:02:52,2025-02-01 08:33:35,2025-02-01 08:18:35,Shift A,Team 3
ORD-431667,SHP-01453,MUM,SKU-021,2024-12-18 01:26:33,2024-12-18 03:22:00,2024-12-18 04:37:15,2024-12-18 05:52:29,2024-12-18 08:48:43,2024-12-18 14:12:15,Shift C,Team 1
ORD-615825,SHP-01454,MUM,SKU-012,2024-12-14 01:15:14,2024-12-14 03:16:27,2024-12-14 05:28:07,2024-12-14 07:39:47,2024-12-14 09:43:38,2024-12-14 09:27:38,Shift C,Team 3
ORD-264335,SHP-01455,MUM,SKU-018,2024-10-09 01:27:25,2024-10-09 03:23:22,2024-10-09 04:52:31,2024-10-09 06:21:41,2024-10-09 07:41:19,2024-10-09 07:40:19,Shift A,Team 1
ORD-625388,SHP-01456,MUM,SKU-006,2025-02-05 01:21:00,2025-02-05 03:48:45,2025-02-05 05:09:15,2025-02-05 06:29:46,2025-02-05 09:36:23,2025-02-05 09:19:23,Shift B,Team 2
ORD-298275,SHP-01457,BLR,SKU-025,2025-01-27 00:31:39,2025-01-27 02:07:12,2025-01-27 04:13:55,2025-01-27 06:20:37,2025-01-27 08:15:44,2025-01-27 08:11:44,Shift B,Team 3
ORD-236205,SHP-01458,MUM,SKU-015,2025-01-22 01:08:43,2025-01-22 03:19:49,2025-01-22 04:38:08,2025-01-22 05:56:27,2025-01-22 08:48:26,2025-01-22 08:28:26,Shift C,Team 2
ORD-863410,SHP-01459,MUM,SKU-004,2024-09-20 01:28:11,2024-09-20 03:17:46,2024-09-20 04:17:59,2024-09-20 05:18:12,2024-09-20 09:37:47,2024-09-20 09:12:47,Shift A,Team 1
ORD-244959,SHP-01460,MUM,SKU-019,2025-01-15 00:31:40,2025-01-15 02:06:22,2025-01-15 03:14:59,2025-01-15 04:23:36,2025-01-15 07:32:28,2025-01-15 07:28:28,Shift C,Team 2
ORD-580877,SHP-01461,BLR,SKU-005,2024-11-23 00:44:25,2024-11-23 01:53:22,2024-11-23 03:07:02,2024-11-23 04:20:42,2024-11-23 07:35:04,2024-11-23 07:23:04,Shift A,Team 2
ORD-447093,SHP-01462,BLR,SKU-004,2025-01-15 01:08:13,2025-01-15 03:09:56,2025-01-15 05:11:02,2025-01-15 07:12:08,2025-01-15 07:00:52,2025-01-15 06:58:52,Shift A,Team 2
ORD-375232,SHP-01463,DEL,SKU-016,2024-11-18 00:40:04,2024-11-18 01:44:10,2024-11-18 03:06:10,2024-11-18 04:28:09,2024-11-18 09:44:43,2024-11-18 09:43:43,Shift C,Team 3
ORD-234174,SHP-01464,DEL,SKU-001,2024-12-24 01:20:01,2024-12-24 02:36:29,2024-12-24 04:07:46,2024-12-24 05:39:04,2024-12-24 09:32:40,2024-12-24 09:11:40,Shift A,Team 2
ORD-406204,SHP-01465,BLR,SKU-019,2024-09-05 01:16:23,2024-09-05 03:00:07,2024-09-05 04:28:57,2024-09-05 05:57:46,2024-09-05 09:05:32,2024-09-05 08:43:32,Shift B,Team 3
ORD-713584,SHP-01466,MUM,SKU-021,2025-01-14 00:30:20,2025-01-14 01:39:48,2025-01-14 03:32:10,2025-01-14 05:24:32,2025-01-14 09:14:45,2025-01-14 11:48:54,Shift A,Team 3
ORD-461419,SHP-01467,DEL,SKU-016,2024-11-15 00:50:33,2024-11-15 03:16:55,2024-11-15 04:36:02,2024-11-15 05:55:10,2024-11-15 09:49:01,2024-11-15 09:33:01,Shift C,Team 2
